dealt,desired,first_to_play,dealer,wild_suit,player0desired,player1desired,player2desired,player3desired,result,hand1,hand2,hand3,hand4,hand5,hand6,hand7,hand8,hand9,deciding_player
9,2,0,0,3,1,-1,-1,-1,1,13,18,0,33,20,3,14,25,8,1
9,2,2,1,3,1,-1,6,5,1,1,4,24,6,29,31,23,34,20,1
1,0,0,3,2,0,-1,-1,-1,1,25,44,44,44,44,44,44,44,44,1
2,0,0,0,2,1,-1,-1,-1,1,23,10,44,44,44,44,44,44,44,1
3,1,0,1,1,0,0,-1,-1,1,18,0,3,44,44,44,44,44,44,2
5,0,0,3,0,2,-1,-1,-1,1,2,14,16,3,29,44,44,44,44,1
6,1,0,0,1,1,2,2,-1,1,31,23,13,26,2,16,44,44,44,3
8,0,2,2,3,1,-1,0,3,1,27,8,10,22,12,26,20,1,44,1
8,3,2,2,3,-1,-1,0,-1,1,28,21,34,34,3,11,30,29,44,3
9,1,0,3,3,-1,-1,-1,-1,1,17,32,12,29,15,11,18,6,7,0
9,1,3,0,3,-1,-1,-1,8,1,22,19,27,9,16,34,26,14,2,0
9,0,1,1,3,-1,3,9,1,1,12,27,8,10,5,24,3,30,17,0
8,1,0,3,3,-1,-1,-1,-1,1,34,16,0,22,19,3,18,30,44,0
7,0,3,0,2,-1,-1,-1,5,1,7,19,31,26,6,8,30,44,44,0
6,0,2,1,3,3,-1,6,3,1,5,6,10,31,0,11,44,44,44,1
5,1,0,2,1,-1,-1,-1,-1,1,23,1,0,12,22,44,44,44,44,0
5,1,0,2,1,1,-1,-1,-1,1,5,4,17,32,19,44,44,44,44,1
4,1,3,3,2,-1,-1,-1,0,1,27,34,30,19,44,44,44,44,44,0
4,0,3,3,2,1,-1,-1,0,1,26,2,12,10,44,44,44,44,44,1
4,3,3,3,2,1,0,-1,0,1,24,31,33,28,44,44,44,44,44,2
4,0,3,3,2,-1,-1,-1,-1,1,3,4,29,1,44,44,44,44,44,3
3,0,2,0,0,0,-1,2,0,1,25,0,4,44,44,44,44,44,44,1
3,2,2,0,0,-1,-1,-1,-1,1,15,9,10,44,44,44,44,44,44,2
3,0,2,0,0,-1,-1,2,-1,1,8,28,16,44,44,44,44,44,44,3
2,0,2,1,1,-1,-1,0,2,1,7,32,44,44,44,44,44,44,44,0
2,0,2,1,1,0,-1,0,2,1,33,16,44,44,44,44,44,44,44,1
1,0,2,2,1,0,-1,0,1,1,9,44,44,44,44,44,44,44,44,1
1,0,2,2,1,-1,-1,-1,-1,1,24,44,44,44,44,44,44,44,44,2
9,2,0,3,1,1,-1,-1,-1,1,31,27,4,25,16,33,1,17,18,1
9,3,0,0,1,2,2,3,-1,1,33,26,32,19,28,16,5,6,27,3
9,2,2,2,1,-1,-1,9,-1,1,12,6,2,5,25,34,17,20,24,3
1,0,2,1,2,-1,-1,1,0,1,6,44,44,44,44,44,44,44,44,0
1,1,2,1,2,-1,-1,-1,-1,1,5,44,44,44,44,44,44,44,44,2
1,0,2,1,2,-1,-1,1,-1,1,30,44,44,44,44,44,44,44,44,3
2,0,2,2,1,-1,-1,0,1,1,3,4,44,44,44,44,44,44,44,0
2,0,2,2,1,0,-1,0,1,1,33,14,44,44,44,44,44,44,44,1
2,0,2,2,1,-1,-1,-1,-1,1,1,2,44,44,44,44,44,44,44,2
4,1,1,0,3,-1,0,1,0,1,27,31,12,25,44,44,44,44,44,0
4,1,1,0,3,-1,0,-1,-1,1,20,26,19,32,44,44,44,44,44,2
4,0,1,0,3,-1,0,1,-1,1,6,3,24,17,44,44,44,44,44,3
5,0,1,1,1,-1,1,2,1,1,16,15,8,29,34,44,44,44,44,0
5,2,1,1,1,-1,1,-1,-1,1,12,17,21,19,31,44,44,44,44,2
5,1,1,1,1,-1,1,2,-1,1,5,30,27,10,3,44,44,44,44,3
6,0,2,2,1,2,-1,5,4,1,3,12,22,10,5,13,44,44,44,1
7,0,2,3,4,-1,-1,5,3,1,30,10,21,11,17,6,13,44,44,0
8,0,3,0,3,-1,-1,-1,3,1,14,0,24,26,6,5,7,30,44,0
8,1,3,0,3,0,-1,-1,3,1,25,2,23,27,17,11,19,32,44,1
9,2,3,1,3,-1,-1,-1,0,1,34,28,1,16,13,27,25,4,5,0
9,3,3,1,3,2,-1,-1,0,1,20,14,17,34,22,7,21,18,29,1
9,3,0,2,3,-1,-1,-1,-1,1,25,17,30,7,21,1,8,34,26,0
9,0,0,2,3,3,-1,-1,-1,1,16,12,10,22,4,18,28,9,13,1
9,2,3,3,3,-1,-1,-1,5,1,12,24,32,8,21,18,25,16,0,0
9,1,0,0,3,-1,-1,-1,-1,1,21,18,2,16,7,22,5,26,23,0
9,1,0,0,3,1,2,-1,-1,1,1,0,17,6,19,30,24,12,29,2
6,1,3,3,2,-1,-1,-1,-1,1,20,8,13,6,0,23,44,44,44,3
5,0,1,0,2,-1,1,-1,-1,1,32,21,16,10,15,44,44,44,44,2
4,1,0,1,0,0,-1,-1,-1,1,34,27,3,9,44,44,44,44,44,1
3,0,0,2,3,-1,-1,-1,-1,1,15,0,24,44,44,44,44,44,44,0
2,0,3,3,3,0,-1,-1,2,1,22,19,44,44,44,44,44,44,44,1
1,0,0,0,2,-1,-1,-1,-1,1,7,44,44,44,44,44,44,44,44,0
1,0,0,0,2,0,0,1,-1,1,28,44,44,44,44,44,44,44,44,3
9,2,1,1,2,-1,1,5,9,1,7,22,0,2,34,12,10,29,28,0
9,0,2,2,2,-1,-1,3,0,1,11,2,1,19,30,15,10,5,31,0
9,1,2,2,2,0,-1,3,0,1,6,4,13,27,7,9,34,17,22,1
9,1,3,3,2,-1,-1,-1,9,1,32,9,7,15,11,0,18,25,23,0
9,1,3,3,2,1,-1,-1,9,1,8,31,2,12,4,33,1,22,24,1
9,4,3,0,2,2,1,-1,9,1,1,14,10,34,21,31,8,28,11,2
1,0,3,2,3,-1,-1,-1,0,1,12,44,44,44,44,44,44,44,44,0
1,0,3,2,3,-1,-1,-1,-1,1,20,44,44,44,44,44,44,44,44,3
2,0,1,3,1,-1,0,1,0,1,12,26,44,44,44,44,44,44,44,0
2,0,1,3,1,-1,-1,-1,-1,1,21,32,44,44,44,44,44,44,44,1
2,1,1,3,1,-1,0,-1,-1,1,27,0,44,44,44,44,44,44,44,2
3,0,3,0,3,-1,-1,-1,1,1,3,0,22,44,44,44,44,44,44,0
3,0,3,0,3,0,-1,-1,1,1,6,31,18,44,44,44,44,44,44,1
5,1,2,2,2,-1,-1,1,0,1,20,8,26,5,11,44,44,44,44,0
6,2,1,3,0,-1,2,0,-1,1,28,16,19,34,10,33,44,44,44,3
8,2,1,1,1,-1,0,1,2,1,10,27,5,22,34,20,1,25,44,0
8,0,1,1,1,-1,-1,-1,-1,1,17,28,11,30,26,0,3,2,44,1
8,1,1,1,1,-1,0,-1,-1,1,9,4,14,29,33,23,8,32,44,2
9,1,0,2,1,2,0,0,-1,1,25,21,34,27,9,23,20,12,22,3
9,1,1,0,1,-1,-1,-1,-1,1,30,17,5,31,16,33,14,29,13,1
8,2,0,2,3,-1,-1,-1,-1,1,24,26,7,2,21,6,34,15,44,0
7,2,2,3,2,-1,-1,2,7,1,31,34,11,27,33,9,20,44,44,0
5,1,2,1,3,-1,-1,3,1,1,2,34,8,12,7,44,44,44,44,0
4,1,3,2,0,2,-1,-1,2,1,17,34,9,3,44,44,44,44,44,1
4,2,3,2,0,2,1,-1,2,1,29,23,14,25,44,44,44,44,44,2
3,1,0,3,3,-1,-1,-1,-1,1,21,18,1,44,44,44,44,44,44,0
3,0,0,3,3,1,-1,-1,-1,1,15,4,23,44,44,44,44,44,44,1
3,0,0,3,3,1,0,1,-1,1,7,33,26,44,44,44,44,44,44,3
2,0,2,0,2,-1,-1,1,1,1,11,10,44,44,44,44,44,44,44,0
1,0,3,1,0,0,-1,-1,1,1,17,44,44,44,44,44,44,44,44,1
9,2,0,2,0,-1,-1,-1,-1,1,18,4,25,24,17,23,20,27,34,0
9,2,0,2,0,2,0,-1,-1,1,19,15,30,13,34,0,16,32,9,2
9,2,2,0,0,-1,-1,4,7,1,27,29,16,22,32,20,17,13,30,0
1,1,0,3,3,-1,-1,-1,-1,1,33,44,44,44,44,44,44,44,44,0
1,0,0,3,3,1,-1,-1,-1,1,0,44,44,44,44,44,44,44,44,1
2,0,0,0,0,0,-1,-1,-1,1,16,12,44,44,44,44,44,44,44,1
2,0,0,0,0,0,0,-1,-1,1,19,25,44,44,44,44,44,44,44,2
3,1,0,1,2,-1,-1,-1,-1,1,34,2,12,44,44,44,44,44,44,0
3,0,0,1,2,1,0,-1,-1,1,9,3,5,44,44,44,44,44,44,2
4,0,1,2,2,-1,-1,-1,-1,1,14,30,10,27,44,44,44,44,44,1
4,1,1,2,2,-1,0,-1,-1,1,12,2,1,21,44,44,44,44,44,2
5,0,3,3,2,1,-1,-1,0,1,2,10,1,17,29,44,44,44,44,1
5,1,3,3,2,1,0,-1,0,1,20,4,15,19,23,44,44,44,44,2
6,1,0,0,2,2,-1,-1,-1,1,3,28,19,5,13,30,44,44,44,1
7,1,2,1,2,-1,-1,1,7,1,31,21,17,34,27,7,2,44,44,0
8,1,1,2,3,-1,0,0,6,1,13,7,29,30,25,26,22,23,44,0
9,2,2,3,3,-1,-1,2,6,1,1,15,6,22,12,4,34,33,31,0
9,0,2,3,3,2,-1,2,6,1,30,3,32,27,17,16,19,9,8,1
9,0,3,0,3,0,-1,-1,8,1,3,12,17,30,4,23,28,32,14,1
9,1,2,1,3,-1,-1,7,-1,1,7,31,10,0,33,16,13,32,27,3
9,1,0,2,3,-1,-1,-1,-1,1,26,4,1,32,7,33,3,8,24,0
7,0,1,0,0,-1,0,4,6,1,15,2,21,19,31,7,17,44,44,0
5,3,0,2,0,2,1,4,-1,1,17,31,14,25,6,44,44,44,44,3
3,0,0,0,3,-1,-1,-1,-1,1,28,8,10,44,44,44,44,44,44,0
3,0,0,0,3,0,-1,-1,-1,1,26,24,22,44,44,44,44,44,44,1
3,2,0,0,3,0,0,3,-1,1,14,31,33,44,44,44,44,44,44,3
2,0,3,1,0,-1,-1,-1,1,1,32,29,44,44,44,44,44,44,44,0
2,1,3,1,0,0,-1,-1,1,1,34,5,44,44,44,44,44,44,44,1
2,1,3,1,0,-1,-1,-1,-1,1,26,34,44,44,44,44,44,44,44,3
1,0,3,2,2,-1,-1,-1,0,1,26,44,44,44,44,44,44,44,44,0
1,0,3,2,2,0,-1,-1,0,1,12,44,44,44,44,44,44,44,44,1
9,1,3,3,2,-1,-1,-1,5,1,2,4,22,16,30,12,3,34,21,0
9,3,3,3,2,1,-1,-1,5,1,34,7,5,20,26,27,17,24,18,1
9,3,3,3,2,1,3,-1,5,1,9,19,23,32,8,14,31,13,33,2
9,0,0,0,2,2,-1,-1,-1,1,14,31,27,4,30,9,18,10,3,1
9,3,3,1,2,-1,-1,-1,-1,1,32,12,14,24,21,4,26,20,2,3
9,1,1,2,2,-1,-1,-1,-1,1,12,2,5,27,33,11,10,24,30,1
1,0,0,3,3,-1,-1,-1,-1,1,15,44,44,44,44,44,44,44,44,0
1,0,0,3,3,0,-1,-1,-1,1,18,44,44,44,44,44,44,44,44,1
1,0,0,3,3,0,0,0,-1,1,26,44,44,44,44,44,44,44,44,3
2,0,2,0,2,-1,-1,1,2,1,9,13,44,44,44,44,44,44,44,0
2,0,2,0,2,0,-1,1,2,1,10,1,44,44,44,44,44,44,44,1
3,2,2,1,1,-1,-1,0,1,1,27,25,19,44,44,44,44,44,44,0
3,0,2,1,1,-1,-1,-1,-1,1,17,10,29,44,44,44,44,44,44,2
3,1,2,1,1,-1,-1,0,-1,1,31,22,18,44,44,44,44,44,44,3
4,1,0,2,2,1,-1,-1,-1,1,13,3,12,34,44,44,44,44,44,1
4,0,0,2,2,1,1,4,-1,1,11,30,33,22,44,44,44,44,44,3
6,0,1,0,4,-1,0,6,2,1,33,26,29,4,13,22,44,44,44,0
7,1,1,1,2,-1,2,6,4,1,15,32,13,9,27,22,11,44,44,0
8,0,1,2,3,-1,1,3,3,1,26,10,0,16,21,27,28,18,44,0
9,3,0,0,3,-1,-1,-1,-1,1,0,28,33,25,17,5,1,10,21,0
9,2,0,1,3,-1,-1,-1,-1,1,18,9,22,13,30,19,34,20,34,0
9,1,1,2,3,-1,3,6,3,1,7,23,18,6,16,29,8,31,3,0
9,3,1,2,3,-1,3,6,-1,1,14,25,13,4,28,12,11,17,34,3
8,1,0,3,0,3,-1,-1,-1,1,12,13,25,0,15,21,34,1,44,1
5,0,0,2,0,-1,-1,-1,-1,1,21,19,0,16,15,44,44,44,44,0
5,1,0,2,0,0,1,4,-1,1,4,32,25,29,10,44,44,44,44,3
3,0,1,0,3,-1,0,0,0,1,30,22,27,44,44,44,44,44,44,0
3,0,1,0,3,-1,-1,-1,-1,1,2,18,14,44,44,44,44,44,44,1
3,0,1,0,3,-1,0,0,-1,1,23,11,19,44,44,44,44,44,44,3
2,0,2,1,1,-1,-1,0,2,1,7,29,44,44,44,44,44,44,44,0
2,0,2,1,1,0,-1,0,2,1,24,12,44,44,44,44,44,44,44,1
1,0,2,2,2,-1,-1,0,0,1,14,44,44,44,44,44,44,44,44,0
1,0,2,2,2,0,-1,0,0,1,31,44,44,44,44,44,44,44,44,1
1,0,2,2,2,-1,-1,0,-1,1,25,44,44,44,44,44,44,44,44,3
9,1,2,3,2,-1,-1,7,0,1,19,0,9,31,15,21,34,8,2,0
9,2,0,1,2,-1,-1,-1,-1,1,2,32,31,30,29,22,12,21,28,0
9,1,2,2,2,1,-1,2,4,1,8,14,0,21,6,22,2,5,20,1
9,2,2,2,2,-1,-1,-1,-1,1,24,19,30,3,17,27,33,16,32,2
1,0,0,3,0,-1,-1,-1,-1,1,7,44,44,44,44,44,44,44,44,0
1,0,0,3,0,0,-1,-1,-1,1,21,44,44,44,44,44,44,44,44,1
1,0,0,3,0,0,0,0,-1,1,31,44,44,44,44,44,44,44,44,3
3,0,0,1,1,-1,-1,-1,-1,1,5,3,29,44,44,44,44,44,44,0
3,0,0,1,1,0,-1,-1,-1,1,16,26,25,44,44,44,44,44,44,1
4,1,3,2,3,0,-1,-1,3,1,34,7,14,30,44,44,44,44,44,1
5,0,0,3,3,-1,-1,-1,-1,1,11,5,18,2,28,44,44,44,44,0
6,1,2,0,3,-1,-1,-1,-1,1,0,10,4,1,19,13,44,44,44,2
6,1,2,0,3,-1,-1,1,-1,1,34,3,2,15,25,11,44,44,44,3
7,1,2,1,0,-1,-1,3,0,1,6,26,21,2,19,4,13,44,44,0
9,1,2,3,3,2,-1,5,8,1,7,6,22,34,20,30,5,0,1,1
9,3,2,0,3,1,-1,2,2,1,31,27,16,23,33,5,20,21,25,1
9,2,2,0,3,-1,-1,2,-1,1,6,4,13,17,3,34,32,24,8,3
8,1,1,3,2,-1,2,1,1,1,24,13,3,0,21,11,30,27,44,0
7,1,0,0,2,1,-1,-1,-1,1,32,26,29,15,5,27,10,44,44,1
7,3,0,0,2,1,1,-1,-1,1,24,34,7,21,20,6,25,44,44,2
6,0,2,1,0,-1,-1,-1,-1,1,22,2,23,8,27,33,44,44,44,2
5,0,1,2,0,-1,1,4,-1,1,6,1,24,7,8,44,44,44,44,3
4,0,0,3,0,0,2,3,-1,1,34,13,5,12,44,44,44,44,44,3
3,0,1,0,2,-1,1,0,3,1,15,3,14,44,44,44,44,44,44,0
3,1,1,0,2,-1,-1,-1,-1,1,34,2,27,44,44,44,44,44,44,1
2,0,2,1,3,1,-1,0,0,1,10,13,44,44,44,44,44,44,44,1
2,0,2,1,3,-1,-1,-1,-1,1,32,20,44,44,44,44,44,44,44,2
1,0,3,2,0,0,-1,-1,0,1,33,44,44,44,44,44,44,44,44,1
1,0,3,2,0,0,0,-1,0,1,7,44,44,44,44,44,44,44,44,2
1,0,3,2,0,-1,-1,-1,-1,1,3,44,44,44,44,44,44,44,44,3
9,1,0,3,0,-1,-1,-1,-1,1,8,25,22,5,17,6,13,12,23,0
9,1,2,0,0,4,-1,8,1,1,2,10,33,25,32,12,5,28,34,1
9,1,2,0,0,-1,-1,8,-1,1,17,0,11,15,4,16,30,31,20,3
9,2,0,1,0,1,2,5,-1,1,28,32,29,31,25,4,1,7,34,3
1,0,1,0,0,-1,1,1,0,1,13,44,44,44,44,44,44,44,44,0
1,1,1,0,0,-1,-1,-1,-1,1,22,44,44,44,44,44,44,44,44,1
1,0,1,0,0,-1,1,1,-1,1,29,44,44,44,44,44,44,44,44,3
2,0,1,1,4,-1,0,0,1,1,16,33,44,44,44,44,44,44,44,0
2,0,1,1,4,-1,0,-1,-1,1,6,1,44,44,44,44,44,44,44,2
3,1,1,2,0,-1,0,2,-1,1,30,12,3,44,44,44,44,44,44,3
4,1,2,3,3,-1,-1,0,-1,1,0,7,5,24,44,44,44,44,44,3
5,1,1,0,3,-1,2,1,0,1,7,19,20,34,32,44,44,44,44,0
5,0,1,0,3,-1,2,1,-1,1,26,27,0,4,28,44,44,44,44,3
8,1,0,3,0,-1,-1,-1,-1,1,1,33,17,7,13,29,12,22,44,0
9,2,3,1,0,-1,-1,-1,8,1,17,19,18,11,34,7,32,15,2,0
9,0,1,2,0,-1,3,3,8,1,33,27,2,5,16,12,32,31,1,0
9,3,1,3,0,-1,-1,-1,-1,1,19,26,16,34,11,27,7,30,12,1
8,2,0,0,1,3,-1,-1,-1,1,34,16,2,23,21,30,0,29,44,1
6,0,1,2,3,-1,2,5,6,1,17,7,19,32,5,1,44,44,44,0
4,0,2,0,0,-1,-1,3,0,1,31,3,1,12,44,44,44,44,44,0
4,1,2,0,0,0,-1,3,0,1,24,22,16,10,44,44,44,44,44,1
3,0,3,1,0,-1,-1,-1,1,1,27,28,0,44,44,44,44,44,44,0
2,0,2,2,4,-1,-1,2,2,1,29,21,44,44,44,44,44,44,44,0
2,0,2,2,4,0,-1,2,2,1,16,5,44,44,44,44,44,44,44,1
2,2,2,2,4,-1,-1,2,-1,1,7,19,44,44,44,44,44,44,44,3
1,0,3,3,0,-1,-1,-1,0,1,1,44,44,44,44,44,44,44,44,0
1,0,3,3,0,0,-1,-1,0,1,32,44,44,44,44,44,44,44,44,1
1,0,3,3,0,0,0,-1,0,1,25,44,44,44,44,44,44,44,44,2
9,1,3,0,0,2,-1,-1,1,1,6,4,11,33,3,30,17,13,1,1
9,0,3,0,0,2,1,-1,1,1,24,20,7,5,15,29,23,19,32,2
9,1,0,2,0,2,-1,-1,-1,1,7,33,5,11,6,32,19,20,18,1
1,0,2,1,0,-1,-1,1,0,1,17,44,44,44,44,44,44,44,44,0
1,0,2,1,0,0,-1,1,0,1,25,44,44,44,44,44,44,44,44,1
1,1,2,1,0,-1,-1,-1,-1,1,28,44,44,44,44,44,44,44,44,2
1,0,2,1,0,-1,-1,1,-1,1,1,44,44,44,44,44,44,44,44,3
2,0,2,2,3,-1,-1,2,0,1,1,13,44,44,44,44,44,44,44,0
2,0,2,2,3,0,-1,2,0,1,26,15,44,44,44,44,44,44,44,1
3,0,3,3,0,1,-1,-1,2,1,3,1,5,44,44,44,44,44,44,1
4,0,0,0,2,-1,-1,-1,-1,1,15,1,10,7,44,44,44,44,44,0
4,1,0,0,2,0,-1,-1,-1,1,0,21,3,34,44,44,44,44,44,1
5,0,2,1,3,-1,-1,-1,-1,1,19,15,3,16,28,44,44,44,44,2
8,1,2,0,1,-1,-1,5,7,1,28,16,20,1,14,30,34,4,44,0
9,1,2,1,1,2,-1,8,6,1,30,2,10,23,21,33,15,12,8,1
9,1,3,0,1,2,-1,-1,3,1,28,34,29,1,12,3,22,30,9,1
9,2,3,0,1,2,1,-1,3,1,2,14,18,24,33,34,16,26,23,2
8,0,0,1,3,-1,-1,-1,-1,1,9,5,22,7,30,16,1,20,44,0
8,3,0,1,3,0,4,2,-1,1,10,3,24,26,15,32,4,34,44,3
7,1,1,2,3,-1,0,5,4,1,21,8,22,10,12,24,13,44,44,0
7,0,1,2,3,-1,-1,-1,-1,1,18,5,16,0,6,1,7,44,44,1
6,0,3,3,0,1,-1,-1,1,1,19,28,1,2,5,12,44,44,44,1
5,0,2,0,2,-1,-1,5,3,1,3,33,16,21,14,44,44,44,44,0
5,0,2,0,2,0,-1,5,3,1,25,4,22,13,17,44,44,44,44,1
4,0,3,1,2,-1,-1,-1,4,1,26,22,12,6,44,44,44,44,44,0
4,1,3,1,2,0,-1,-1,4,1,19,14,34,0,44,44,44,44,44,1
4,0,3,1,2,0,1,-1,4,1,7,3,21,34,44,44,44,44,44,2
3,0,3,2,1,-1,-1,-1,2,1,29,25,11,44,44,44,44,44,44,0
2,0,1,3,0,-1,-1,-1,-1,1,4,11,44,44,44,44,44,44,44,1
2,2,1,3,0,-1,0,2,-1,1,18,26,44,44,44,44,44,44,44,3
1,0,3,0,2,0,-1,-1,0,1,13,44,44,44,44,44,44,44,44,1
1,0,3,0,2,0,0,-1,0,1,5,44,44,44,44,44,44,44,44,2
1,0,3,0,2,-1,-1,-1,-1,1,14,44,44,44,44,44,44,44,44,3
9,1,1,0,2,-1,3,1,9,1,12,3,32,2,23,8,21,7,14,0
1,0,1,0,0,-1,0,1,1,1,23,44,44,44,44,44,44,44,44,0
1,0,1,0,0,-1,-1,-1,-1,1,5,44,44,44,44,44,44,44,44,1
1,1,1,0,0,-1,0,1,-1,1,34,44,44,44,44,44,44,44,44,3
2,0,3,1,3,-1,-1,-1,0,1,11,26,44,44,44,44,44,44,44,0
2,0,3,1,3,0,-1,-1,0,1,27,24,44,44,44,44,44,44,44,1
3,0,3,2,2,1,-1,-1,0,1,30,21,15,44,44,44,44,44,44,1
3,0,3,2,2,-1,-1,-1,-1,1,0,14,19,44,44,44,44,44,44,3
4,2,0,3,0,2,-1,-1,-1,1,28,22,18,24,44,44,44,44,44,1
6,0,0,1,3,-1,-1,-1,-1,1,15,28,26,19,0,27,44,44,44,0
6,2,0,1,3,0,-1,-1,-1,1,34,29,31,32,20,6,44,44,44,1
7,0,1,2,0,-1,0,0,3,1,14,32,2,13,1,19,5,44,44,0
7,0,1,2,0,-1,-1,-1,-1,1,12,17,16,31,29,7,27,44,44,1
9,1,1,1,3,-1,2,1,4,1,19,29,21,17,18,2,15,12,4,0
9,4,1,1,3,-1,2,1,-1,1,28,33,1,26,6,8,34,13,5,3
9,1,0,2,3,-1,-1,-1,-1,1,3,16,30,5,21,9,7,1,11,0
7,0,1,1,0,-1,2,4,3,1,16,17,5,2,10,1,13,44,44,0
6,0,1,2,2,-1,-1,-1,-1,1,31,26,6,0,7,21,44,44,44,1
6,0,1,2,2,-1,0,3,-1,1,9,34,10,18,29,2,44,44,44,3
4,0,0,0,1,-1,-1,-1,-1,1,26,22,29,4,44,44,44,44,44,0
4,2,0,0,1,0,-1,-1,-1,1,23,6,33,34,44,44,44,44,44,1
3,0,3,1,0,-1,-1,-1,3,1,1,16,20,44,44,44,44,44,44,0
3,0,3,1,0,0,0,-1,3,1,14,7,19,44,44,44,44,44,44,2
2,2,1,2,1,-1,1,-1,-1,1,7,13,44,44,44,44,44,44,44,2
2,0,1,2,1,-1,1,2,-1,1,2,8,44,44,44,44,44,44,44,3
1,0,2,3,3,-1,-1,0,0,1,19,44,44,44,44,44,44,44,44,0
1,0,2,3,3,0,-1,0,0,1,6,44,44,44,44,44,44,44,44,1
1,0,2,3,3,-1,-1,0,-1,1,20,44,44,44,44,44,44,44,44,3
9,0,2,0,3,-1,-1,9,7,1,10,28,8,19,7,22,3,13,17,0
9,2,2,0,3,0,-1,9,7,1,4,29,2,0,31,27,25,18,30,1
1,0,0,3,1,0,-1,-1,-1,1,21,44,44,44,44,44,44,44,44,1
1,0,0,3,1,0,0,1,-1,1,33,44,44,44,44,44,44,44,44,3
2,0,0,0,1,1,1,-1,-1,1,17,25,44,44,44,44,44,44,44,2
3,0,0,1,2,-1,-1,-1,-1,1,9,14,10,44,44,44,44,44,44,0
3,2,0,1,2,0,0,1,-1,1,34,16,33,44,44,44,44,44,44,3
4,0,3,2,0,1,-1,-1,3,1,9,32,19,11,44,44,44,44,44,1
6,0,0,0,4,-1,-1,-1,-1,1,22,15,28,29,24,32,44,44,44,0
6,1,0,0,4,0,0,-1,-1,1,14,17,25,30,5,34,44,44,44,2
8,0,3,2,3,2,1,-1,0,1,31,24,16,17,7,29,27,11,44,2
9,2,1,3,3,-1,-1,-1,-1,1,21,26,1,25,12,2,32,3,0,1
9,0,3,0,3,-1,-1,-1,4,1,30,18,22,24,23,7,0,15,20,0
9,1,3,2,3,-1,-1,-1,7,1,26,14,10,16,13,6,3,28,34,0
8,0,2,3,4,1,-1,8,0,1,10,32,21,28,12,9,29,17,44,1
8,0,2,3,4,-1,-1,8,-1,1,15,23,26,1,5,31,7,30,44,3
7,0,0,0,0,-1,-1,-1,-1,1,19,10,13,12,24,5,25,44,44,0
6,1,3,1,2,1,-1,-1,4,1,23,22,32,10,25,15,44,44,44,1
5,1,0,2,0,0,-1,-1,-1,1,34,17,11,3,7,44,44,44,44,1
4,0,0,3,2,0,-1,-1,-1,1,4,29,15,30,44,44,44,44,44,1
4,1,0,3,2,0,0,-1,-1,1,5,27,8,1,44,44,44,44,44,2
2,0,0,1,3,-1,-1,-1,-1,1,32,3,44,44,44,44,44,44,44,0
2,0,0,1,3,0,1,2,-1,1,14,27,44,44,44,44,44,44,44,3
1,0,1,2,0,-1,0,0,1,1,4,44,44,44,44,44,44,44,44,0
1,0,1,2,0,-1,-1,-1,-1,1,24,44,44,44,44,44,44,44,44,1
1,0,1,2,0,-1,0,-1,-1,1,21,44,44,44,44,44,44,44,44,2
1,1,1,2,0,-1,0,0,-1,1,0,44,44,44,44,44,44,44,44,3
9,1,0,0,0,1,-1,-1,-1,1,2,9,4,33,18,8,24,17,27,1
9,1,1,2,0,-1,-1,-1,-1,1,31,12,16,9,28,14,21,26,11,1
9,3,1,2,0,-1,1,3,-1,1,18,32,13,34,29,33,30,19,25,3
1,0,2,1,3,-1,-1,1,0,1,8,44,44,44,44,44,44,44,44,0
1,0,2,1,3,0,-1,1,0,1,30,44,44,44,44,44,44,44,44,1
1,1,2,1,3,-1,-1,-1,-1,1,34,44,44,44,44,44,44,44,44,2
1,0,2,1,3,-1,-1,1,-1,1,31,44,44,44,44,44,44,44,44,3
2,0,2,2,2,0,-1,2,2,1,29,30,44,44,44,44,44,44,44,1
3,0,0,3,1,1,-1,-1,-1,1,24,4,13,44,44,44,44,44,44,1
3,0,0,3,1,1,0,0,-1,1,34,6,33,44,44,44,44,44,44,3
4,0,2,0,3,-1,-1,1,2,1,5,2,7,30,44,44,44,44,44,0
6,2,0,2,3,-1,-1,-1,-1,1,15,24,0,34,26,29,44,44,44,0
7,1,1,3,1,-1,1,3,4,1,6,31,26,32,25,33,9,44,44,0
7,1,1,3,1,-1,-1,-1,-1,1,24,16,10,4,2,34,1,44,44,1
8,1,3,0,2,-1,-1,-1,2,1,20,21,29,15,33,14,30,8,44,0
9,1,0,2,2,-1,-1,-1,-1,1,31,13,33,28,6,23,21,22,27,0
9,2,0,2,2,1,-1,-1,-1,1,29,14,8,10,0,20,25,34,30,1
9,1,2,0,2,-1,-1,6,4,1,12,34,27,0,18,1,29,26,8,0
9,3,2,0,2,1,-1,6,4,1,13,28,34,21,7,17,6,2,32,1
9,4,2,0,2,-1,-1,6,-1,1,19,5,16,3,9,20,24,33,4,3
8,0,1,1,2,-1,2,8,1,1,21,11,3,12,1,10,2,26,44,0
8,2,1,1,2,-1,-1,-1,-1,1,32,15,7,30,5,34,25,13,44,1
5,0,0,0,3,0,-1,-1,-1,1,31,4,11,24,8,44,44,44,44,1
4,1,2,1,2,-1,-1,0,0,1,24,11,9,19,44,44,44,44,44,0
4,0,2,1,2,-1,-1,-1,-1,1,18,0,27,29,44,44,44,44,44,2
